Filename,Meansize(mm)
Run354_Image12456_Crib8605.png,42.17
Run354_Image12457_Crib8606.png,42.94
Run354_Image12457_Crib8607.png,43.44
Run354_Image12458_Crib8608.png,41.83
Run354_Image12458_Crib8609.png,42.01
Run354_Image12459_Crib8610.png,41.80
Run354_Image12459_Crib8611.png,42.09
Run354_Image12460_Crib8612.png,41.06
Run354_Image12460_Crib8613.png,41.98
Run354_Image12461_Crib8614.png,41.46
Run354_Image12461_Crib8615.png,40.74
Run354_Image12462_Crib8616.png,40.48
Run354_Image12462_Crib8617.png,41.40
Run354_Image12463_Crib8618.png,42.59
Run354_Image12463_Crib8619.png,40.40
Run354_Image12464_Crib8620.png,40.28
Run354_Image12464_Crib8621.png,39.61
Run354_Image12465_Crib8622.png,40.99
Run354_Image12465_Crib8623.png,42.02
Run354_Image12466_Crib8624.png,40.37
Run354_Image12466_Crib8625.png,42.08
Run354_Image12467_Crib8626.png,41.77
Run354_Image12467_Crib8627.png,39.82
Run354_Image12468_Crib8628.png,40.84
Run354_Image12468_Crib8629.png,39.40
Run354_Image12469_Crib8630.png,40.37
Run354_Image12469_Crib8631.png,42.46
Run354_Image12470_Crib8632.png,41.67
Run354_Image12470_Crib8633.png,42.91
Run354_Image12471_Crib8634.png,40.99
Run354_Image12471_Crib8635.png,41.38
Run354_Image12472_Crib8636.png,41.74
Run354_Image12472_Crib8637.png,41.08
Run354_Image12473_Crib8638.png,40.70
Run354_Image12473_Crib8639.png,42.02
Run354_Image12474_Crib8640.png,42.91
Run354_Image12474_Crib8641.png,41.31
Run354_Image12475_Crib8642.png,42.43
Run354_Image12475_Crib8643.png,42.59
Run354_Image12476_Crib8644.png,41.07
Run354_Image12476_Crib8645.png,41.66
Run354_Image12477_Crib8646.png,43.04
Run354_Image12477_Crib8647.png,41.68
Run354_Image12478_Crib8648.png,41.29
Run354_Image12478_Crib8649.png,42.82
Run354_Image12479_Crib8650.png,42.41
Run354_Image12479_Crib8651.png,41.88
Run354_Image12480_Crib8652.png,40.99
Run354_Image12480_Crib8653.png,42.19
Run354_Image12481_Crib8654.png,41.37
Run354_Image12482_Crib8655.png,43.19
Run354_Image12482_Crib8656.png,41.69
Run354_Image12483_Crib8657.png,41.87
Run354_Image12483_Crib8658.png,42.63
Run354_Image12484_Crib8659.png,42.55
Run354_Image12484_Crib8660.png,41.95
Run354_Image12485_Crib8661.png,42.24
Run354_Image12485_Crib8662.png,41.08
Run354_Image12486_Crib8663.png,42.05
Run354_Image12486_Crib8664.png,42.05
Run354_Image12487_Crib8665.png,39.55
Run354_Image12487_Crib8666.png,41.19
Run354_Image12488_Crib8667.png,41.02
Run354_Image12488_Crib8668.png,41.25
Run354_Image12489_Crib8669.png,41.90
Run354_Image12489_Crib8670.png,42.59
Run354_Image12490_Crib8671.png,42.23
Run354_Image12490_Crib8672.png,41.10
Run354_Image12491_Crib8673.png,41.70
Run354_Image12491_Crib8674.png,41.45
Run354_Image12492_Crib8675.png,42.48
Run354_Image12492_Crib8676.png,43.33
Run354_Image12493_Crib8677.png,41.60
Run354_Image12493_Crib8678.png,41.76
Run354_Image12494_Crib8679.png,41.55
Run354_Image12494_Crib8680.png,40.93
Run354_Image12495_Crib8681.png,41.52
Run354_Image12495_Crib8682.png,41.75
Run354_Image12496_Crib8683.png,41.40
Run354_Image12496_Crib8684.png,40.69
Run354_Image12497_Crib8685.png,41.94
Run354_Image12497_Crib8686.png,41.84
Run354_Image12498_Crib8687.png,40.01
Run354_Image12498_Crib8688.png,42.05
Run354_Image12499_Crib8689.png,40.70
Run354_Image12499_Crib8690.png,41.22
Run354_Image12500_Crib8691.png,42.34
Run354_Image12500_Crib8692.png,40.90
Run354_Image12501_Crib8693.png,41.13
Run354_Image12501_Crib8694.png,40.32
Run354_Image12502_Crib8695.png,40.88
Run354_Image12502_Crib8696.png,41.84
Run354_Image12503_Crib8697.png,41.52
Run354_Image12503_Crib8698.png,40.92
Run354_Image12504_Crib8699.png,40.70
Run354_Image12504_Crib8700.png,40.30
Run354_Image12505_Crib8701.png,42.09
Run354_Image12505_Crib8702.png,42.63
Run354_Image12506_Crib8703.png,42.14
Run354_Image12506_Crib8704.png,40.43
Run354_Image12507_Crib8705.png,43.85
Run354_Image12507_Crib8706.png,41.77
Run354_Image12508_Crib8707.png,40.64
Run354_Image12508_Crib8708.png,40.86
Run354_Image12509_Crib8709.png,41.61
Run354_Image12509_Crib8710.png,41.43
Run354_Image12510_Crib8711.png,41.69
Run354_Image12510_Crib8712.png,42.35
Run354_Image12511_Crib8713.png,42.59
Run354_Image12511_Crib8714.png,39.79
Run354_Image12512_Crib8715.png,41.37
Run354_Image12512_Crib8716.png,41.72
Run354_Image12513_Crib8717.png,42.57
Run354_Image12513_Crib8718.png,41.34
Run354_Image12514_Crib8719.png,42.11
Run354_Image12514_Crib8720.png,43.25
Run354_Image12515_Crib8721.png,41.81
Run354_Image12516_Crib8722.png,42.90
Run354_Image12516_Crib8723.png,41.66
Run354_Image12517_Crib8724.png,43.23
Run354_Image12517_Crib8725.png,42.54
Run354_Image12518_Crib8726.png,41.72
Run354_Image12518_Crib8727.png,42.20
Run354_Image12519_Crib8728.png,42.42
Run354_Image12519_Crib8729.png,42.21
Run354_Image12520_Crib8730.png,43.18
Run354_Image12520_Crib8731.png,42.99
Run354_Image12521_Crib8732.png,40.83
Run354_Image12521_Crib8733.png,40.72
Run354_Image12522_Crib8734.png,41.96
Run354_Image12522_Crib8735.png,41.97
Run354_Image12523_Crib8736.png,40.98
Run354_Image12523_Crib8737.png,41.20
Run354_Image12524_Crib8738.png,41.81
Run354_Image12524_Crib8739.png,41.00
Run354_Image12525_Crib8740.png,40.85
Run354_Image12525_Crib8741.png,41.17
Run354_Image12526_Crib8742.png,40.90
Run354_Image12526_Crib8743.png,42.26
Run354_Image12527_Crib8744.png,41.66
Run354_Image12527_Crib8745.png,41.27
Run354_Image12528_Crib8746.png,41.29
Run354_Image12528_Crib8747.png,41.07
Run354_Image12529_Crib8748.png,41.66
Run354_Image12529_Crib8749.png,40.31
Run354_Image12530_Crib8750.png,41.31
Run354_Image12530_Crib8751.png,40.90
Run354_Image12531_Crib8752.png,40.93
Run354_Image12531_Crib8753.png,41.02
Run354_Image12532_Crib8754.png,40.05
Run354_Image12532_Crib8755.png,40.57
Run354_Image12533_Crib8756.png,41.79
Run354_Image12533_Crib8757.png,41.23
Run354_Image12534_Crib8758.png,41.23
Run354_Image12534_Crib8759.png,42.13
Run354_Image12535_Crib8760.png,41.48
Run354_Image12535_Crib8761.png,41.79
Run354_Image12536_Crib8762.png,40.65
Run354_Image12536_Crib8763.png,42.53
Run354_Image12537_Crib8764.png,40.78
Run354_Image12537_Crib8765.png,41.28
Run354_Image12538_Crib8766.png,40.57
Run354_Image12538_Crib8767.png,40.43
Run354_Image12539_Crib8768.png,40.52
Run354_Image12539_Crib8769.png,41.71
Run354_Image12540_Crib8770.png,40.02
Run354_Image12540_Crib8771.png,41.41
Run354_Image12541_Crib8772.png,41.43
Run354_Image12542_Crib8773.png,42.76
Run354_Image12542_Crib8774.png,41.08
Run354_Image12543_Crib8775.png,40.67
Run354_Image12543_Crib8776.png,39.81
Run354_Image12544_Crib8777.png,41.25
Run354_Image12544_Crib8778.png,42.07
Run354_Image12545_Crib8779.png,41.45
Run354_Image12545_Crib8780.png,40.56
Run354_Image12546_Crib8781.png,41.17
Run354_Image12546_Crib8782.png,41.43
Run354_Image12547_Crib8783.png,41.71
Run354_Image12547_Crib8784.png,43.31
Run354_Image12548_Crib8785.png,42.78
Run354_Image12548_Crib8786.png,41.58
Run354_Image12549_Crib8787.png,42.53
Run354_Image12549_Crib8788.png,42.45
Run354_Image12550_Crib8789.png,42.78
Run354_Image12550_Crib8790.png,42.39
Run354_Image12551_Crib8791.png,42.42
Run354_Image12551_Crib8792.png,42.16
Run354_Image12552_Crib8793.png,42.22
Run354_Image12552_Crib8794.png,42.12
Run354_Image12553_Crib8795.png,41.35
Run354_Image12553_Crib8796.png,41.25
Run354_Image12554_Crib8797.png,41.77
Run354_Image12554_Crib8798.png,41.47
Run354_Image12555_Crib8799.png,41.32
Run354_Image12555_Crib8800.png,41.54
Run354_Image12556_Crib8801.png,42.18
Run354_Image12556_Crib8802.png,43.72
Run354_Image12557_Crib8803.png,42.58
Run354_Image12557_Crib8804.png,41.03
Run354_Image12558_Crib8805.png,42.68
Run354_Image12558_Crib8806.png,41.74
Run354_Image12559_Crib8807.png,41.84
Run354_Image12559_Crib8808.png,42.01
Run354_Image12560_Crib8809.png,42.10
Run354_Image12560_Crib8810.png,42.87
Run354_Image12561_Crib8811.png,42.53
Run354_Image12561_Crib8812.png,40.96
Run354_Image12562_Crib8813.png,42.75
Run354_Image12562_Crib8814.png,41.11
Run354_Image12563_Crib8815.png,40.74
Run354_Image12563_Crib8816.png,41.90
Run354_Image12564_Crib8817.png,42.83
Run354_Image12564_Crib8818.png,42.00
Run354_Image12565_Crib8819.png,43.27
Run354_Image12565_Crib8820.png,41.86
Run354_Image12566_Crib8821.png,41.31
Run354_Image12566_Crib8822.png,40.83
Run354_Image12567_Crib8823.png,43.23
Run354_Image12567_Crib8824.png,42.43
Run354_Image12568_Crib8825.png,41.96
Run354_Image12568_Crib8826.png,42.84
Run354_Image12569_Crib8827.png,40.31
Run354_Image12570_Crib8828.png,42.01
Run354_Image12570_Crib8829.png,41.55
Run354_Image12571_Crib8830.png,42.19
Run354_Image12571_Crib8831.png,41.64
Run354_Image12572_Crib8832.png,42.55
Run354_Image12572_Crib8833.png,41.81
Run354_Image12573_Crib8834.png,42.27
Run354_Image12573_Crib8835.png,40.45
Run354_Image12574_Crib8836.png,41.89
Run354_Image12574_Crib8837.png,42.82
Run354_Image12575_Crib8838.png,41.56
Run354_Image12575_Crib8839.png,40.85
Run354_Image12576_Crib8840.png,41.61
Run354_Image12576_Crib8841.png,41.51
Run354_Image12577_Crib8842.png,41.63
Run354_Image12577_Crib8843.png,43.11
Run354_Image12578_Crib8844.png,42.24
Run354_Image12578_Crib8845.png,41.61
Run354_Image12579_Crib8846.png,41.52
Run354_Image12579_Crib8847.png,42.42
Run354_Image12580_Crib8848.png,41.21
Run354_Image12580_Crib8849.png,40.80
Run354_Image12581_Crib8850.png,41.47
Run354_Image12581_Crib8851.png,42.67
Run354_Image12582_Crib8852.png,40.42
Run354_Image12582_Crib8853.png,39.94
Run354_Image12583_Crib8854.png,40.07
Run354_Image12583_Crib8855.png,41.02
Run354_Image12584_Crib8856.png,41.08
Run354_Image12584_Crib8857.png,42.50
Run354_Image12585_Crib8858.png,41.14
Run354_Image12585_Crib8859.png,41.21
Run354_Image12586_Crib8860.png,41.34
Run354_Image12586_Crib8861.png,41.84
Run354_Image12587_Crib8862.png,42.43
Run354_Image12587_Crib8863.png,42.03
Run354_Image12588_Crib8864.png,42.05
Run354_Image12588_Crib8865.png,42.10
Run354_Image12589_Crib8866.png,43.24
Run354_Image12589_Crib8867.png,41.93
Run354_Image12590_Crib8868.png,41.10
Run354_Image12590_Crib8869.png,42.65
Run354_Image12591_Crib8870.png,42.42
Run354_Image12591_Crib8871.png,41.65
Run354_Image12592_Crib8872.png,41.37
Run354_Image12592_Crib8873.png,41.86
Run354_Image12593_Crib8874.png,41.63
Run354_Image12593_Crib8875.png,42.55
Run354_Image12594_Crib8876.png,40.84
Run354_Image12594_Crib8877.png,42.13
Run354_Image12595_Crib8878.png,43.10
Run354_Image12595_Crib8879.png,42.36
Run354_Image12596_Crib8880.png,42.50
Run354_Image12596_Crib8881.png,41.06
Run354_Image12597_Crib8882.png,41.63
Run354_Image12597_Crib8883.png,42.57
Run354_Image12598_Crib8884.png,40.79
Run354_Image12598_Crib8885.png,41.73
Run354_Image12599_Crib8886.png,43.51
Run354_Image12599_Crib8887.png,41.76
Run354_Image12600_Crib8888.png,41.50
Run354_Image12600_Crib8889.png,41.42
Run354_Image12601_Crib8890.png,41.32
Run354_Image12602_Crib8891.png,42.18
Run354_Image12602_Crib8892.png,41.57
Run354_Image12603_Crib8893.png,42.56
Run354_Image12603_Crib8894.png,42.07
Run354_Image12604_Crib8895.png,41.09
Run354_Image12604_Crib8896.png,43.01
Run354_Image12605_Crib8897.png,42.04
Run354_Image12605_Crib8898.png,41.18
Run354_Image12606_Crib8899.png,42.28
Run354_Image12606_Crib8900.png,41.44
Run354_Image12607_Crib8901.png,40.04
Run354_Image12607_Crib8902.png,42.90
Run354_Image12608_Crib8903.png,42.11
Run354_Image12608_Crib8904.png,42.45
Run354_Image12609_Crib8905.png,43.61
Run354_Image12609_Crib8906.png,41.68
Run354_Image12610_Crib8907.png,42.14
Run354_Image12610_Crib8908.png,41.81
Run354_Image12611_Crib8909.png,40.84
Run354_Image12611_Crib8910.png,39.40
Run354_Image12612_Crib8911.png,40.60
Run354_Image12612_Crib8912.png,41.53
Run354_Image12613_Crib8913.png,41.72
Run354_Image12613_Crib8914.png,41.41
Run354_Image12614_Crib8915.png,42.18
Run354_Image12614_Crib8916.png,42.53
Run354_Image12615_Crib8917.png,43.27
Run354_Image12615_Crib8918.png,42.85
Run354_Image12616_Crib8919.png,42.48
Run354_Image12616_Crib8920.png,42.12
Run354_Image12617_Crib8921.png,41.26
Run354_Image12617_Crib8922.png,42.14
Run354_Image12618_Crib8923.png,41.52
Run354_Image12618_Crib8924.png,41.80
Run354_Image12619_Crib8925.png,40.79
Run354_Image12619_Crib8926.png,42.93
Run354_Image12620_Crib8927.png,42.44
Run354_Image12620_Crib8928.png,42.35
Run354_Image12621_Crib8929.png,42.98
Run354_Image12621_Crib8930.png,43.00
Run354_Image12622_Crib8931.png,42.78
Run354_Image12622_Crib8932.png,41.11
Run354_Image12623_Crib8933.png,41.67
Run354_Image12623_Crib8934.png,42.51
Run354_Image12624_Crib8935.png,41.63
Run354_Image12624_Crib8936.png,43.16
Run354_Image12625_Crib8937.png,40.07
Run354_Image12625_Crib8938.png,42.97
Run354_Image12626_Crib8939.png,42.24
Run354_Image12626_Crib8940.png,42.80
Run354_Image12627_Crib8941.png,42.24
Run354_Image12627_Crib8942.png,40.69
Run354_Image12628_Crib8943.png,42.23
Run354_Image12628_Crib8944.png,40.77
Run354_Image12629_Crib8945.png,41.81
Run354_Image12629_Crib8946.png,42.11
Run354_Image12630_Crib8947.png,42.88
Run354_Image12630_Crib8948.png,42.38
Run354_Image12631_Crib8949.png,40.58
Run354_Image12632_Crib8950.png,42.71
Run354_Image12632_Crib8951.png,42.44
Run354_Image12633_Crib8952.png,42.64
Run354_Image12633_Crib8953.png,40.98
Run354_Image12634_Crib8954.png,41.63
Run354_Image12634_Crib8955.png,42.61
Run354_Image12635_Crib8956.png,41.51
Run354_Image12635_Crib8957.png,42.56
Run354_Image12636_Crib8958.png,42.26
Run354_Image12636_Crib8959.png,40.48
Run354_Image12637_Crib8960.png,41.55
Run354_Image12637_Crib8961.png,42.88
Run354_Image12638_Crib8962.png,41.50
Run354_Image12638_Crib8963.png,41.14
Run354_Image12639_Crib8964.png,41.33
Run354_Image12639_Crib8965.png,41.88
Run354_Image12640_Crib8966.png,41.85
Run354_Image12640_Crib8967.png,41.50
Run354_Image12641_Crib8968.png,41.74
Run354_Image12641_Crib8969.png,42.95
Run354_Image12642_Crib8970.png,41.29
Run354_Image12642_Crib8971.png,42.60
Run354_Image12643_Crib8972.png,41.22
Run354_Image12643_Crib8973.png,41.85
Run354_Image12644_Crib8974.png,42.20
Run354_Image12644_Crib8975.png,42.37
Run354_Image12645_Crib8976.png,40.69
Run354_Image12645_Crib8977.png,42.24
Run354_Image12646_Crib8978.png,41.41
Run354_Image12646_Crib8979.png,40.75
Run354_Image12647_Crib8980.png,41.27
Run354_Image12647_Crib8981.png,40.93
Run354_Image12648_Crib8982.png,42.65
Run354_Image12648_Crib8983.png,43.32
Run354_Image12649_Crib8984.png,40.91
Run354_Image12649_Crib8985.png,41.30
Run354_Image12650_Crib8986.png,39.82
Run354_Image12650_Crib8987.png,42.08
Run354_Image12651_Crib8988.png,42.18
Run354_Image12651_Crib8989.png,42.80
Run354_Image12652_Crib8990.png,41.33
Run354_Image12652_Crib8991.png,42.07
Run354_Image12653_Crib8992.png,40.36
Run354_Image12653_Crib8993.png,40.59
Run354_Image12654_Crib8994.png,41.63
Run354_Image12654_Crib8995.png,42.03
Run354_Image12655_Crib8996.png,40.98
Run354_Image12655_Crib8997.png,41.25
Run354_Image12656_Crib8998.png,40.61
Run354_Image12657_Crib8999.png,40.69
Run354_Image12657_Crib9000.png,40.75
Run354_Image12658_Crib9001.png,39.81
Run354_Image12658_Crib9002.png,42.35
Run354_Image12659_Crib9003.png,42.16
Run354_Image12659_Crib9004.png,40.99
Run354_Image12660_Crib9005.png,42.08
Run354_Image12660_Crib9006.png,42.59
Run354_Image12661_Crib9007.png,42.59
Run354_Image12661_Crib9008.png,40.51
Run354_Image12662_Crib9009.png,41.45
Run354_Image12662_Crib9010.png,41.33
Run354_Image12663_Crib9011.png,41.38
Run354_Image12663_Crib9012.png,41.01
Run354_Image12664_Crib9013.png,41.50
Run354_Image12664_Crib9014.png,41.83
Run354_Image12665_Crib9015.png,42.25
Run354_Image12665_Crib9016.png,42.25
Run354_Image12666_Crib9017.png,41.95
Run354_Image12666_Crib9018.png,42.01
Run354_Image12667_Crib9019.png,42.16
Run354_Image12667_Crib9020.png,42.53
Run354_Image12668_Crib9021.png,43.32
Run354_Image12668_Crib9022.png,41.85
Run354_Image12669_Crib9023.png,41.38
Run354_Image12669_Crib9024.png,42.25
Run354_Image12670_Crib9025.png,42.60
Run354_Image12670_Crib9026.png,42.66
Run354_Image12671_Crib9027.png,42.13
Run354_Image12671_Crib9028.png,40.69
Run354_Image12672_Crib9029.png,42.94
Run354_Image12672_Crib9030.png,42.43
Run354_Image12673_Crib9031.png,40.91
Run354_Image12673_Crib9032.png,41.42
Run354_Image12674_Crib9033.png,41.17
Run354_Image12674_Crib9034.png,41.15
Run354_Image12675_Crib9035.png,41.92
Run354_Image12675_Crib9036.png,41.21
Run354_Image12676_Crib9037.png,40.98
Run354_Image12676_Crib9038.png,41.31
Run354_Image12677_Crib9039.png,41.69
Run354_Image12677_Crib9040.png,42.16
Run354_Image12678_Crib9041.png,39.96
Run354_Image12678_Crib9042.png,42.61
Run354_Image12679_Crib9043.png,42.81
Run354_Image12679_Crib9044.png,41.13
Run354_Image12680_Crib9045.png,42.37
Run354_Image12680_Crib9046.png,41.32
Run354_Image12681_Crib9047.png,42.00
Run354_Image12681_Crib9048.png,41.98
Run354_Image12682_Crib9049.png,42.00
Run354_Image12682_Crib9050.png,41.27
Run354_Image12683_Crib9051.png,42.82
Run354_Image12683_Crib9052.png,40.78
Run354_Image12684_Crib9053.png,41.25
Run354_Image12684_Crib9054.png,42.95
Run354_Image12685_Crib9055.png,42.79
Run354_Image12685_Crib9056.png,41.51
Run354_Image12686_Crib9057.png,41.55
Run354_Image12686_Crib9058.png,42.30
Run354_Image12687_Crib9059.png,41.53
Run354_Image12687_Crib9060.png,40.35
Run354_Image12688_Crib9061.png,41.53
Run354_Image12688_Crib9062.png,41.79
Run354_Image12689_Crib9063.png,41.84
Run354_Image12689_Crib9064.png,40.66
Run354_Image12690_Crib9065.png,42.06
Run354_Image12690_Crib9066.png,42.41
Run354_Image12691_Crib9067.png,40.58
Run354_Image12691_Crib9068.png,41.76
Run354_Image12692_Crib9069.png,42.72
Run354_Image12692_Crib9070.png,41.45
Run354_Image12693_Crib9071.png,41.11
Run354_Image12693_Crib9072.png,41.44
Run354_Image12694_Crib9073.png,40.23
Run354_Image12694_Crib9074.png,41.93
Run354_Image12695_Crib9075.png,40.94
Run354_Image12696_Crib9076.png,40.25
Run354_Image12696_Crib9077.png,40.86
Run354_Image12697_Crib9078.png,40.82
Run354_Image12697_Crib9079.png,42.17
Run354_Image12698_Crib9080.png,40.54
Run354_Image12698_Crib9081.png,41.08
Run354_Image12699_Crib9082.png,40.89
Run354_Image12699_Crib9083.png,42.38
Run354_Image12700_Crib9084.png,41.86
Run354_Image12700_Crib9085.png,41.48
Run354_Image12701_Crib9086.png,42.64
Run354_Image12701_Crib9087.png,42.37
Run354_Image12702_Crib9088.png,42.92
Run354_Image12702_Crib9089.png,41.97
Run354_Image12703_Crib9090.png,43.01
Run354_Image12703_Crib9091.png,41.28
Run354_Image12704_Crib9092.png,40.98
Run354_Image12704_Crib9093.png,42.28
Run354_Image12705_Crib9094.png,43.50
Run354_Image12705_Crib9095.png,43.20
Run354_Image12706_Crib9096.png,43.22
Run354_Image12706_Crib9097.png,41.62
Run354_Image12707_Crib9098.png,40.90
Run354_Image12707_Crib9099.png,43.05
Run354_Image12708_Crib9100.png,42.23
Run354_Image12708_Crib9101.png,42.16
Run354_Image12709_Crib9102.png,41.19
Run354_Image12709_Crib9103.png,43.83
Run354_Image12710_Crib9104.png,41.77
Run354_Image12710_Crib9105.png,41.55
Run354_Image12711_Crib9106.png,40.64
Run354_Image12711_Crib9107.png,41.33
Run354_Image12712_Crib9108.png,41.90
Run354_Image12712_Crib9109.png,41.82
Run354_Image12713_Crib9110.png,42.38
Run354_Image12713_Crib9111.png,42.04
Run354_Image12714_Crib9112.png,40.77
Run354_Image12714_Crib9113.png,41.57
Run354_Image12715_Crib9114.png,42.03
Run354_Image12715_Crib9115.png,42.93
Run354_Image12716_Crib9116.png,42.41
Run354_Image12716_Crib9117.png,41.76
Run354_Image12717_Crib9118.png,40.10
Run354_Image12717_Crib9119.png,41.14
Run354_Image12718_Crib9120.png,40.33
Run354_Image12718_Crib9121.png,41.94
Run354_Image12719_Crib9122.png,40.96
Run354_Image12719_Crib9123.png,41.82
Run354_Image12720_Crib9124.png,41.95
Run354_Image12720_Crib9125.png,40.99
Run354_Image12721_Crib9126.png,41.61
Run354_Image12721_Crib9127.png,41.58
Run354_Image12722_Crib9128.png,40.98
Run354_Image12722_Crib9129.png,42.14
Run354_Image12723_Crib9130.png,41.68
Run354_Image12723_Crib9131.png,40.51
Run354_Image12724_Crib9132.png,41.98
Run354_Image12725_Crib9133.png,42.05
Run354_Image12725_Crib9134.png,42.77
Run354_Image12726_Crib9135.png,41.48
Run354_Image12726_Crib9136.png,41.96
Run354_Image12727_Crib9137.png,41.50
Run354_Image12727_Crib9138.png,41.63
Run354_Image12728_Crib9139.png,42.24
Run354_Image12728_Crib9140.png,42.12
Run354_Image12729_Crib9141.png,42.05
Run354_Image12729_Crib9142.png,42.62
Run354_Image12730_Crib9143.png,41.34
Run354_Image12730_Crib9144.png,42.11
Run354_Image12731_Crib9145.png,41.73
Run354_Image12732_Crib9147.png,41.74
Run354_Image12732_Crib9148.png,42.12
Run354_Image12733_Crib9149.png,41.00
Run354_Image12733_Crib9150.png,43.63
Run354_Image12734_Crib9151.png,41.28
Run354_Image12734_Crib9152.png,41.36
Run354_Image12735_Crib9153.png,42.12
Run354_Image12735_Crib9154.png,40.69
Run354_Image12736_Crib9155.png,41.75
Run354_Image12736_Crib9156.png,40.54
Run354_Image12737_Crib9157.png,42.30
Run354_Image12737_Crib9158.png,41.14
Run354_Image12738_Crib9159.png,41.18
Run354_Image12738_Crib9160.png,42.30
Run354_Image12739_Crib9161.png,41.66
Run354_Image12739_Crib9162.png,41.15
Run354_Image12740_Crib9163.png,41.43
Run354_Image12740_Crib9164.png,42.31
Run354_Image12741_Crib9165.png,44.55
Run354_Image12741_Crib9166.png,41.00
Run354_Image12742_Crib9167.png,41.82
Run354_Image12742_Crib9168.png,40.75
Run354_Image12743_Crib9169.png,42.03
Run354_Image12743_Crib9170.png,41.84
Run354_Image12744_Crib9171.png,41.51
Run354_Image12744_Crib9172.png,41.19
Run354_Image12745_Crib9173.png,42.50
Run354_Image12745_Crib9174.png,40.76
Run354_Image12746_Crib9175.png,42.25
Run354_Image12746_Crib9176.png,41.47
Run354_Image12747_Crib9177.png,40.50
Run354_Image12747_Crib9178.png,41.88
Run354_Image12748_Crib9179.png,40.22
Run354_Image12748_Crib9180.png,40.20
Run354_Image12749_Crib9181.png,40.79
Run354_Image12749_Crib9182.png,40.94
Run354_Image12750_Crib9183.png,41.55
Run354_Image12750_Crib9184.png,41.29
Run354_Image12751_Crib9185.png,40.84
Run354_Image12751_Crib9186.png,42.38
Run354_Image12752_Crib9187.png,43.13
Run354_Image12752_Crib9188.png,40.42
Run354_Image12753_Crib9189.png,40.73
Run354_Image12753_Crib9190.png,40.40
Run354_Image12754_Crib9191.png,39.78
Run354_Image12754_Crib9192.png,41.14
Run354_Image12755_Crib9193.png,41.37
Run354_Image12755_Crib9194.png,41.35
Run354_Image12756_Crib9195.png,41.06
Run354_Image12756_Crib9196.png,40.83
Run354_Image12757_Crib9197.png,41.12
Run354_Image12757_Crib9198.png,40.70
Run354_Image12758_Crib9199.png,39.98
Run354_Image12758_Crib9200.png,40.62
Run354_Image12759_Crib9201.png,42.57
Run354_Image12759_Crib9202.png,41.15
Run354_Image12760_Crib9203.png,42.94
Run354_Image12761_Crib9204.png,41.63
Run354_Image12761_Crib9205.png,43.16
Run354_Image12762_Crib9206.png,40.87
Run354_Image12762_Crib9207.png,41.28
Run354_Image12763_Crib9208.png,42.17
Run354_Image12763_Crib9209.png,41.00
Run354_Image12764_Crib9210.png,40.02
Run354_Image12764_Crib9211.png,42.29
Run354_Image12765_Crib9212.png,41.31
Run354_Image12765_Crib9213.png,42.35
Run354_Image12766_Crib9214.png,40.92
Run354_Image12766_Crib9215.png,42.00
Run354_Image12767_Crib9216.png,40.50
Run354_Image12767_Crib9217.png,40.63
Run354_Image12768_Crib9218.png,42.01
Run354_Image12768_Crib9219.png,41.10
Run354_Image12769_Crib9220.png,42.21
Run354_Image12769_Crib9221.png,41.42
Run354_Image12770_Crib9222.png,42.35
Run354_Image12770_Crib9223.png,41.89
Run354_Image12771_Crib9224.png,41.55
Run354_Image12771_Crib9225.png,40.61
Run354_Image12772_Crib9226.png,43.08
Run354_Image12772_Crib9227.png,41.63
Run354_Image12773_Crib9228.png,42.77
Run354_Image12773_Crib9229.png,40.29
Run354_Image12774_Crib9230.png,40.85
Run354_Image12774_Crib9231.png,39.71
Run354_Image12775_Crib9232.png,41.09
Run354_Image12775_Crib9233.png,41.09
Run354_Image12776_Crib9234.png,40.61
Run354_Image12776_Crib9235.png,39.86
Run354_Image12777_Crib9236.png,41.06
Run354_Image12777_Crib9237.png,41.54
Run354_Image12778_Crib9238.png,41.57
Run354_Image12778_Crib9239.png,42.25
Run354_Image12779_Crib9240.png,41.75
Run354_Image12779_Crib9241.png,40.66
Run354_Image12780_Crib9242.png,40.45
Run354_Image12780_Crib9243.png,40.81
Run354_Image12781_Crib9244.png,40.13
Run354_Image12781_Crib9245.png,39.67
Run354_Image12782_Crib9246.png,40.09
Run354_Image12782_Crib9247.png,39.45
Run354_Image12783_Crib9248.png,40.37
Run354_Image12783_Crib9249.png,40.96
Run354_Image12784_Crib9250.png,40.27
Run354_Image12784_Crib9251.png,40.25
Run354_Image12785_Crib9252.png,40.48
Run354_Image12785_Crib9253.png,43.14
Run354_Image12786_Crib9254.png,40.05
Run354_Image12787_Crib9255.png,40.04
Run354_Image12787_Crib9256.png,39.90
Run354_Image12788_Crib9257.png,39.82
Run354_Image12788_Crib9258.png,40.15
Run354_Image12789_Crib9259.png,40.55
Run354_Image12789_Crib9260.png,41.04
Run354_Image12790_Crib9261.png,41.59
Run354_Image12790_Crib9262.png,41.43
Run354_Image12791_Crib9263.png,41.33
Run354_Image12791_Crib9264.png,42.06
Run354_Image12792_Crib9265.png,40.96
Run354_Image12792_Crib9266.png,41.80
Run354_Image12793_Crib9267.png,41.72
Run354_Image12793_Crib9268.png,40.72
Run354_Image12794_Crib9269.png,41.33
Run354_Image12794_Crib9270.png,39.84
Run354_Image12795_Crib9271.png,40.09
